,Data,Estacao,Poluente,Valor
17933,13/03/2021,Congonhas,CO,696.61
17934,13/03/2021,Congonhas,MP10,27.5
17935,13/03/2021,Congonhas,MP2.5,20.5
17936,13/03/2021,Congonhas,NO2,55.33
17937,13/03/2021,Congonhas,SO2,1.29
17938,13/03/2021,Ibirapuera,CO,275.53
17939,13/03/2021,Ibirapuera,FMC,4.0
17940,13/03/2021,Ibirapuera,MP2.5,17.0
17941,13/03/2021,Ibirapuera,NO2,13.88
17942,13/03/2021,Ibirapuera,O3,78.83
17943,13/03/2021,Interlagos,MP10,27.17
17944,13/03/2021,Interlagos,NO2,16.57
17945,13/03/2021,Interlagos,O3,62.3
17946,13/03/2021,Interlagos,SO2,1.26
17947,13/03/2021,Itaim Paulista,MP10,22.43
17948,13/03/2021,Itaim Paulista,MP2.5,12.09
17949,13/03/2021,Itaim Paulista,NO2,12.0
17950,13/03/2021,Itaim Paulista,O3,53.52
17951,13/03/2021,Mooca,MP2.5,15.17
17952,13/03/2021,Mooca,O3,67.79
17953,13/03/2021,Nossa Senhora do Ó,MP10,24.87
17954,13/03/2021,Nossa Senhora do Ó,O3,60.22
17955,13/03/2021,Parque Dom Pedro II,CO,271.23
17956,13/03/2021,Parque Dom Pedro II,NO2,22.7
17957,13/03/2021,Parque Dom Pedro II,O3,64.83
17958,13/03/2021,Perus,MP10,33.75
17959,13/03/2021,Perus,MP2.5,17.38
17960,13/03/2021,Perus,O3,98.47
17961,13/03/2021,Pinheiros,CO,439.39
17962,13/03/2021,Pinheiros,FMC,5.0
17963,13/03/2021,Pinheiros,MP10,22.5
17964,13/03/2021,Pinheiros,NO2,19.74
17965,13/03/2021,Pinheiros,O3,65.91
17966,13/03/2021,Pinheiros,PTS,39.0
17967,13/03/2021,Santo Amaro,CO,352.6
17968,13/03/2021,Santo Amaro,MP10,22.88
17969,13/03/2021,Santo Amaro,MP2.5,15.0
17970,13/03/2021,Santo Amaro,O3,43.87
17971,13/03/2021,Santo Amaro,PTS,33.0
17972,14/03/2021,Capão Redondo,MP10,16.87
17973,14/03/2021,Capão Redondo,O3,33.36
17974,14/03/2021,Cerqueira César,CO,431.01
17975,14/03/2021,Cerqueira César,MP10,16.26
17976,14/03/2021,Cerqueira César,NO2,9.23
17977,14/03/2021,Cerqueira César,SO2,0.82
17978,14/03/2021,Congonhas,CO,483.47
17979,14/03/2021,Congonhas,MP10,19.08
17980,14/03/2021,Congonhas,MP2.5,11.54
17981,14/03/2021,Congonhas,NO2,34.08
17982,14/03/2021,Congonhas,SO2,1.25
17983,14/03/2021,Ibirapuera,CO,260.87
17984,14/03/2021,Ibirapuera,MP2.5,7.18
17985,14/03/2021,Ibirapuera,NO2,10.82
17986,14/03/2021,Ibirapuera,O3,69.91
17987,14/03/2021,Interlagos,MP10,19.17
17988,14/03/2021,Interlagos,NO2,12.48
17989,14/03/2021,Interlagos,O3,63.17
17990,14/03/2021,Interlagos,SO2,1.09
17991,14/03/2021,Itaim Paulista,MP10,19.57
17992,14/03/2021,Itaim Paulista,MP2.5,9.74
17993,14/03/2021,Itaim Paulista,NO2,8.7
17994,14/03/2021,Itaim Paulista,O3,52.83
17995,14/03/2021,Mooca,MP2.5,11.88
17996,14/03/2021,Mooca,O3,63.83
17997,14/03/2021,Nossa Senhora do Ó,MP10,21.79
17998,14/03/2021,Nossa Senhora do Ó,O3,54.95
17999,14/03/2021,Parque Dom Pedro II,CO,249.53
18000,14/03/2021,Parque Dom Pedro II,NO2,18.09
18001,14/03/2021,Parque Dom Pedro II,O3,61.52
18002,14/03/2021,Perus,MP10,19.92
18003,14/03/2021,Perus,MP2.5,10.04
18004,14/03/2021,Perus,O3,60.71
18005,14/03/2021,Pinheiros,CO,390.57
18006,14/03/2021,Pinheiros,MP10,14.83
18007,14/03/2021,Pinheiros,NO2,12.87
18008,14/03/2021,Pinheiros,O3,54.35
18009,14/03/2021,Santo Amaro,CO,345.94
18010,14/03/2021,Santo Amaro,MP10,12.86
18011,14/03/2021,Santo Amaro,O3,42.0
18012,15/03/2021,Capão Redondo,MP10,17.22
18013,15/03/2021,Capão Redondo,O3,32.33
18014,15/03/2021,Cerqueira César,CO,553.31
18015,15/03/2021,Cerqueira César,MP10,21.88
18016,15/03/2021,Cerqueira César,NO2,24.65
18017,15/03/2021,Cerqueira César,SO2,0.74
18018,15/03/2021,Congonhas,CO,909.75
18019,15/03/2021,Congonhas,MP10,22.46
18020,15/03/2021,Congonhas,MP2.5,15.96
18021,15/03/2021,Congonhas,NO2,68.43
18022,15/03/2021,Congonhas,SO2,1.87
18023,15/03/2021,Ibirapuera,CO,348.31
18024,15/03/2021,Ibirapuera,MP2.5,16.46
18025,15/03/2021,Ibirapuera,NO2,22.62
18026,15/03/2021,Ibirapuera,O3,69.42
18027,15/03/2021,Interlagos,MP10,18.79
18028,15/03/2021,Interlagos,NO2,19.83
18029,15/03/2021,Interlagos,O3,51.43
18030,15/03/2021,Interlagos,SO2,0.57
18031,15/03/2021,Itaim Paulista,MP10,24.21
18032,15/03/2021,Itaim Paulista,MP2.5,11.12
18033,15/03/2021,Itaim Paulista,NO2,13.38
18034,15/03/2021,Itaim Paulista,O3,56.25
18035,15/03/2021,Mooca,MP2.5,13.62
18036,15/03/2021,Mooca,O3,68.25
18037,15/03/2021,Nossa Senhora do Ó,MP10,23.29
18038,15/03/2021,Nossa Senhora do Ó,O3,58.29
18039,15/03/2021,Parque Dom Pedro II,CO,385.15
18040,15/03/2021,Parque Dom Pedro II,NO2,33.65
18041,15/03/2021,Parque Dom Pedro II,O3,64.61
18042,15/03/2021,Perus,MP10,35.42
18043,15/03/2021,Perus,MP2.5,12.58
18044,15/03/2021,Perus,O3,77.96
18045,15/03/2021,Pinheiros,CO,596.71
18046,15/03/2021,Pinheiros,MP10,21.38
18047,15/03/2021,Pinheiros,NO2,29.65
18048,15/03/2021,Pinheiros,O3,53.65
18049,15/03/2021,Santo Amaro,CO,314.63
18050,15/03/2021,Santo Amaro,MP10,17.33
18051,15/03/2021,Santo Amaro,O3,40.04
18052,16/03/2021,Capão Redondo,MP10,22.93
18053,16/03/2021,Capão Redondo,O3,38.0
18054,16/03/2021,Cerqueira César,CO,564.16
18055,16/03/2021,Cerqueira César,MP10,27.04
18056,16/03/2021,Cerqueira César,NO2,27.96
18057,16/03/2021,Cerqueira César,SO2,1.3
18058,16/03/2021,Congonhas,CO,712.21
18059,16/03/2021,Congonhas,MP10,28.58
18060,16/03/2021,Congonhas,MP2.5,20.04
18061,16/03/2021,Congonhas,NO2,59.38
18062,16/03/2021,Congonhas,SO2,1.75
18063,16/03/2021,Ibirapuera,CO,306.72
18064,16/03/2021,Ibirapuera,MP2.5,15.29
18065,16/03/2021,Ibirapuera,NO2,21.62
18066,16/03/2021,Ibirapuera,O3,71.04
18067,16/03/2021,Interlagos,MP10,25.88
18068,16/03/2021,Interlagos,NO2,19.09
18069,16/03/2021,Interlagos,O3,67.04
18070,16/03/2021,Interlagos,SO2,1.43
18071,16/03/2021,Itaim Paulista,MP10,25.75
18072,16/03/2021,Itaim Paulista,MP2.5,15.33
18073,16/03/2021,Itaim Paulista,NO2,17.12
18074,16/03/2021,Itaim Paulista,O3,52.62
18075,16/03/2021,Mooca,MP2.5,16.62
18076,16/03/2021,Mooca,O3,65.08
18077,16/03/2021,Nossa Senhora do Ó,MP10,24.38
18078,16/03/2021,Nossa Senhora do Ó,O3,19.0
18079,16/03/2021,Parque Dom Pedro II,CO,347.18
18080,16/03/2021,Parque Dom Pedro II,NO2,35.74
18081,16/03/2021,Parque Dom Pedro II,O3,61.22
18082,16/03/2021,Perus,MP10,35.12
18083,16/03/2021,Perus,MP2.5,16.96
18084,16/03/2021,Perus,O3,69.42
18085,16/03/2021,Pinheiros,CO,547.89
18086,16/03/2021,Pinheiros,MP10,24.12
18087,16/03/2021,Pinheiros,NO2,28.65
18088,16/03/2021,Pinheiros,O3,59.3
18089,16/03/2021,Santo Amaro,CO,390.57
18090,16/03/2021,Santo Amaro,MP10,21.33
18091,16/03/2021,Santo Amaro,O3,43.43
18092,17/03/2021,Capão Redondo,MP10,24.78
18093,17/03/2021,Capão Redondo,O3,33.91
18094,17/03/2021,Cerqueira César,CO,592.64
18095,17/03/2021,Cerqueira César,MP10,24.14
18096,17/03/2021,Cerqueira César,NO2,29.78
18097,17/03/2021,Cerqueira César,SO2,0.82
18098,17/03/2021,Congonhas,CO,842.17
18099,17/03/2021,Congonhas,MP10,31.33
18100,17/03/2021,Congonhas,MP2.5,18.42
18101,17/03/2021,Congonhas,NO2,63.88
18102,17/03/2021,Congonhas,SO2,2.0
18103,17/03/2021,Ibirapuera,CO,358.02
18104,17/03/2021,Ibirapuera,MP2.5,12.92
18105,17/03/2021,Ibirapuera,NO2,25.0
18106,17/03/2021,Ibirapuera,O3,60.61
18107,17/03/2021,Interlagos,MP10,29.25
18108,17/03/2021,Interlagos,NO2,25.43
18109,17/03/2021,Interlagos,O3,62.17
18110,17/03/2021,Interlagos,SO2,1.87
18111,17/03/2021,Itaim Paulista,MP10,30.7
18112,17/03/2021,Itaim Paulista,MP2.5,14.96
18113,17/03/2021,Itaim Paulista,NO2,21.48
18114,17/03/2021,Itaim Paulista,O3,52.33
18115,17/03/2021,Mooca,MP2.5,15.46
18116,17/03/2021,Mooca,O3,57.0
18117,17/03/2021,Nossa Senhora do Ó,MP10,29.45
18118,17/03/2021,Parque Dom Pedro II,CO,433.97
18119,17/03/2021,Parque Dom Pedro II,NO2,40.43
18120,17/03/2021,Parque Dom Pedro II,O3,52.87
18121,17/03/2021,Perus,MP10,26.58
18122,17/03/2021,Perus,MP2.5,13.33
18123,17/03/2021,Perus,O3,60.17
18124,17/03/2021,Pinheiros,CO,499.06
18125,17/03/2021,Pinheiros,MP10,24.46
18126,17/03/2021,Pinheiros,NO2,33.04
18127,17/03/2021,Pinheiros,O3,41.96
18128,17/03/2021,Santo Amaro,CO,415.89
18129,17/03/2021,Santo Amaro,MP10,23.18
18130,17/03/2021,Santo Amaro,O3,33.48
18131,18/03/2021,Capão Redondo,MP10,20.96
18132,18/03/2021,Capão Redondo,O3,23.27
18133,18/03/2021,Cerqueira César,CO,716.05
18134,18/03/2021,Cerqueira César,MP10,21.12
18135,18/03/2021,Cerqueira César,NO2,34.74
18136,18/03/2021,Cerqueira César,SO2,0.57
18137,18/03/2021,Congonhas,CO,925.35
18138,18/03/2021,Congonhas,MP10,24.42
18139,18/03/2021,Congonhas,MP2.5,17.46
18140,18/03/2021,Congonhas,NO2,56.25
18141,18/03/2021,Congonhas,SO2,1.08
18142,18/03/2021,Ibirapuera,CO,384.7
18143,18/03/2021,Ibirapuera,MP2.5,15.92
18144,18/03/2021,Ibirapuera,NO2,26.88
18145,18/03/2021,Ibirapuera,O3,33.67
18146,18/03/2021,Interlagos,MP10,23.67
18147,18/03/2021,Interlagos,NO2,25.65
18148,18/03/2021,Interlagos,O3,38.13
18149,18/03/2021,Interlagos,SO2,0.55
18150,18/03/2021,Itaim Paulista,MP10,27.52
18151,18/03/2021,Itaim Paulista,MP2.5,16.76
18152,18/03/2021,Itaim Paulista,NO2,24.95
18153,18/03/2021,Itaim Paulista,O3,35.41
18154,18/03/2021,Mooca,MP2.5,12.38
18155,18/03/2021,Mooca,O3,33.21
18156,18/03/2021,Nossa Senhora do Ó,MP10,23.04
18157,18/03/2021,Parque Dom Pedro II,CO,406.85
18158,18/03/2021,Parque Dom Pedro II,NO2,39.65
18159,18/03/2021,Parque Dom Pedro II,O3,26.91
18160,18/03/2021,Perus,MP10,19.08
18161,18/03/2021,Perus,MP2.5,10.88
18162,18/03/2021,Perus,O3,47.92
18163,18/03/2021,Pinheiros,CO,640.1
18164,18/03/2021,Pinheiros,MP10,18.83
18165,18/03/2021,Pinheiros,NO2,31.91
18166,18/03/2021,Pinheiros,O3,25.3
18167,18/03/2021,Santo Amaro,CO,493.64
18168,18/03/2021,Santo Amaro,MP10,18.22
18169,18/03/2021,Santo Amaro,O3,8.68
18170,19/03/2021,Capão Redondo,MP10,15.5
18171,19/03/2021,Capão Redondo,O3,35.36
18172,19/03/2021,Cerqueira César,CO,672.65
18173,19/03/2021,Cerqueira César,FMC,10.0
18174,19/03/2021,Cerqueira César,MP10,21.29
18175,19/03/2021,Cerqueira César,MP2.5,12.0
18176,19/03/2021,Cerqueira César,NO2,30.3
18177,19/03/2021,Congonhas,CO,1150.02
18178,19/03/2021,Congonhas,MP10,25.22
18179,19/03/2021,Congonhas,MP2.5,18.26
18180,19/03/2021,Congonhas,NO2,72.74
18181,19/03/2021,Congonhas,SO2,1.17
18182,19/03/2021,Ibirapuera,CO,352.6
18183,19/03/2021,Ibirapuera,FMC,8.0
18184,19/03/2021,Ibirapuera,MP2.5,11.83
18185,19/03/2021,Ibirapuera,NO2,22.22
18186,19/03/2021,Ibirapuera,O3,51.43
18187,19/03/2021,Interlagos,MP10,14.08
18188,19/03/2021,Interlagos,NO2,15.22
18189,19/03/2021,Interlagos,O3,48.04
18190,19/03/2021,Interlagos,SO2,0.46
18191,19/03/2021,Itaim Paulista,MP10,22.6
18192,19/03/2021,Itaim Paulista,MP2.5,14.35
18193,19/03/2021,Itaim Paulista,NO2,17.55
18194,19/03/2021,Itaim Paulista,O3,47.05
18195,19/03/2021,Mooca,MP2.5,15.38
18196,19/03/2021,Mooca,O3,47.33
18197,19/03/2021,Nossa Senhora do Ó,MP10,26.92
18198,19/03/2021,Parque Dom Pedro II,CO,466.52
18199,19/03/2021,Parque Dom Pedro II,NO2,39.7
18200,19/03/2021,Parque Dom Pedro II,O3,40.22
18201,19/03/2021,Perus,MP10,32.5
18202,19/03/2021,Perus,MP2.5,16.96
18203,19/03/2021,Perus,O3,49.38
18204,19/03/2021,Pinheiros,CO,672.65
18205,19/03/2021,Pinheiros,FMC,10.0
18206,19/03/2021,Pinheiros,MP10,16.0
18207,19/03/2021,Pinheiros,MP2.5,14.48
18208,19/03/2021,Pinheiros,NO2,35.61
18209,19/03/2021,Pinheiros,O3,29.74
18210,19/03/2021,Santana,MP2.5,12.67
18211,19/03/2021,Santana,O3,47.89
18212,19/03/2021,Santo Amaro,CO,352.6
18213,19/03/2021,Santo Amaro,MP10,13.54
18214,19/03/2021,Santo Amaro,MP2.5,8.0
18215,19/03/2021,Santo Amaro,O3,9.87
18216,20/03/2021,Capão Redondo,MP10,20.32
18217,20/03/2021,Capão Redondo,O3,37.58
18218,20/03/2021,Cerqueira César,CO,537.04
18219,20/03/2021,Cerqueira César,NO2,16.83
18220,20/03/2021,Congonhas,CO,3208.27
18221,20/03/2021,Congonhas,MP10,36.69
18222,20/03/2021,Congonhas,MP2.5,21.07
18223,20/03/2021,Congonhas,NO2,55.77
18224,20/03/2021,Congonhas,SO2,1.62
18225,20/03/2021,Ibirapuera,CO,275.53
18226,20/03/2021,Ibirapuera,MP2.5,14.92
18227,20/03/2021,Ibirapuera,NO2,12.75
18228,20/03/2021,Ibirapuera,O3,68.42
18229,20/03/2021,Interlagos,MP10,22.17
18230,20/03/2021,Interlagos,NO2,15.09
18231,20/03/2021,Interlagos,O3,62.13
18232,20/03/2021,Interlagos,SO2,1.35
18233,20/03/2021,Itaim Paulista,MP10,23.78
18234,20/03/2021,Itaim Paulista,MP2.5,12.83
18235,20/03/2021,Itaim Paulista,NO2,16.26
18236,20/03/2021,Itaim Paulista,O3,43.83
18237,20/03/2021,Mooca,MP2.5,14.71
18238,20/03/2021,Mooca,O3,59.67
18239,20/03/2021,Nossa Senhora do Ó,MP10,21.29
18240,20/03/2021,Parque Dom Pedro II,CO,317.59
18241,20/03/2021,Parque Dom Pedro II,NO2,23.91
18242,20/03/2021,Parque Dom Pedro II,O3,55.86
18243,20/03/2021,Perus,MP10,16.0
18244,20/03/2021,Perus,MP2.5,12.0
18245,20/03/2021,Perus,O3,42.33
18246,20/03/2021,Pinheiros,CO,482.79
18247,20/03/2021,Pinheiros,MP10,20.25
18248,20/03/2021,Pinheiros,MP2.5,15.33
18249,20/03/2021,Pinheiros,NO2,19.13
18250,20/03/2021,Pinheiros,O3,51.91
18251,20/03/2021,Santana,MP2.5,16.0
18252,20/03/2021,Santana,O3,57.62
18253,20/03/2021,Santo Amaro,CO,379.72
18254,20/03/2021,Santo Amaro,MP10,19.5
18255,20/03/2021,Santo Amaro,O3,22.35
18256,21/03/2021,Capão Redondo,MP10,22.12
18257,21/03/2021,Capão Redondo,O3,38.29
18258,21/03/2021,Cerqueira César,CO,510.41
18259,21/03/2021,Cerqueira César,NO2,14.09
18260,21/03/2021,Congonhas,CO,3181.54
18261,21/03/2021,Congonhas,MP10,23.0
18262,21/03/2021,Congonhas,MP2.5,15.07
18263,21/03/2021,Congonhas,NO2,51.25
18264,21/03/2021,Congonhas,SO2,1.75
18265,21/03/2021,Ibirapuera,CO,317.11
18266,21/03/2021,Ibirapuera,MP2.5,11.88
18267,21/03/2021,Ibirapuera,NO2,13.92
18268,21/03/2021,Ibirapuera,O3,53.25
18269,21/03/2021,Interlagos,MP10,26.17
18270,21/03/2021,Interlagos,NO2,16.74
18271,21/03/2021,Interlagos,O3,58.22
18272,21/03/2021,Interlagos,SO2,1.17
18273,21/03/2021,Itaim Paulista,MP10,24.05
18274,21/03/2021,Itaim Paulista,MP2.5,14.16
18275,21/03/2021,Itaim Paulista,NO2,13.47
18276,21/03/2021,Itaim Paulista,O3,47.18
18277,21/03/2021,Mooca,MP2.5,15.79
18278,21/03/2021,Mooca,O3,55.46
18279,21/03/2021,Nossa Senhora do Ó,MP10,21.83
18280,21/03/2021,Parque Dom Pedro II,CO,257.85
18281,21/03/2021,Parque Dom Pedro II,NO2,17.47
18282,21/03/2021,Parque Dom Pedro II,O3,70.6
18283,21/03/2021,Perus,MP10,10.29
18284,21/03/2021,Perus,MP2.5,6.71
18285,21/03/2021,Perus,O3,81.57
18286,21/03/2021,Pinheiros,CO,504.49
18287,21/03/2021,Pinheiros,MP10,19.46
18288,21/03/2021,Pinheiros,MP2.5,14.21
18289,21/03/2021,Pinheiros,NO2,19.3
18290,21/03/2021,Pinheiros,O3,42.0
18291,21/03/2021,Santana,O3,52.71
18292,21/03/2021,Santo Amaro,CO,303.0
18293,21/03/2021,Santo Amaro,MP10,20.36
18294,21/03/2021,Santo Amaro,O3,31.14
18295,22/03/2021,Capão Redondo,MP10,28.92
18296,22/03/2021,Capão Redondo,O3,23.26
18297,22/03/2021,Cerqueira César,CO,472.33
18298,22/03/2021,Cerqueira César,NO2,15.93
18299,22/03/2021,Congonhas,CO,1486.8
18300,22/03/2021,Congonhas,MP10,28.21
18301,22/03/2021,Congonhas,MP2.5,19.54
18302,22/03/2021,Congonhas,NO2,64.21
18303,22/03/2021,Congonhas,SO2,2.21
18304,22/03/2021,Ibirapuera,CO,368.63
18305,22/03/2021,Ibirapuera,MP2.5,15.57
18306,22/03/2021,Ibirapuera,NO2,25.18
18307,22/03/2021,Ibirapuera,O3,56.05
18308,22/03/2021,Interlagos,MP10,27.33
18309,22/03/2021,Interlagos,NO2,22.48
18310,22/03/2021,Interlagos,O3,46.26
18311,22/03/2021,Interlagos,SO2,1.13
18312,22/03/2021,Itaim Paulista,MP10,33.67
18313,22/03/2021,Itaim Paulista,MP2.5,21.08
18314,22/03/2021,Itaim Paulista,NO2,19.29
18315,22/03/2021,Itaim Paulista,O3,53.17
18316,22/03/2021,Mooca,MP2.5,19.46
18317,22/03/2021,Mooca,O3,55.83
18318,22/03/2021,Nossa Senhora do Ó,MP10,26.25
18319,22/03/2021,Nossa Senhora do Ó,O3,50.0
18320,22/03/2021,Parque Dom Pedro II,CO,332.71
18321,22/03/2021,Parque Dom Pedro II,NO2,32.53
18322,22/03/2021,Parque Dom Pedro II,O3,68.4
18323,22/03/2021,Perus,MP10,39.75
18324,22/03/2021,Perus,MP2.5,15.08
18325,22/03/2021,Perus,O3,95.92
18326,22/03/2021,Pinheiros,CO,623.83
18327,22/03/2021,Pinheiros,MP10,26.67
18328,22/03/2021,Pinheiros,MP2.5,20.39
18329,22/03/2021,Pinheiros,NO2,28.7
18330,22/03/2021,Pinheiros,O3,38.43
18331,22/03/2021,Santana,O3,52.08
18332,22/03/2021,Santo Amaro,CO,216.26
18333,22/03/2021,Santo Amaro,MP10,20.13
18334,22/03/2021,Santo Amaro,O3,20.8
18335,23/03/2021,Capão Redondo,MP10,19.62
18336,23/03/2021,Capão Redondo,O3,44.78
18337,23/03/2021,Cerqueira César,CO,550.11
18338,23/03/2021,Cerqueira César,MP10,32.0
18339,23/03/2021,Cerqueira César,NO2,24.74
18340,23/03/2021,Cerqueira César,SO2,1.8
18341,23/03/2021,Congonhas,CO,816.18
18342,23/03/2021,Congonhas,MP10,28.71
18343,23/03/2021,Congonhas,MP2.5,19.25
18344,23/03/2021,Congonhas,NO2,69.75
18345,23/03/2021,Congonhas,SO2,2.5
18346,23/03/2021,Ibirapuera,CO,266.55
18347,23/03/2021,Ibirapuera,MP2.5,13.86
18348,23/03/2021,Ibirapuera,NO2,17.82
18349,23/03/2021,Ibirapuera,O3,83.95
18350,23/03/2021,Interlagos,MP10,24.54
18351,23/03/2021,Interlagos,NO2,19.39
18352,23/03/2021,Interlagos,O3,77.09
18353,23/03/2021,Interlagos,SO2,1.52
18354,23/03/2021,Itaim Paulista,MP10,29.38
18355,23/03/2021,Itaim Paulista,MP2.5,16.62
18356,23/03/2021,Itaim Paulista,NO2,16.46
18357,23/03/2021,Itaim Paulista,O3,68.67
18358,23/03/2021,Mooca,MP2.5,18.08
18359,23/03/2021,Mooca,O3,77.46
18360,23/03/2021,Nossa Senhora do Ó,MP10,25.5
18361,23/03/2021,Nossa Senhora do Ó,O3,65.96
18362,23/03/2021,Parque Dom Pedro II,CO,341.75
18363,23/03/2021,Parque Dom Pedro II,NO2,35.35
18364,23/03/2021,Parque Dom Pedro II,O3,72.61
18365,23/03/2021,Perus,MP10,39.19
18366,23/03/2021,Perus,MP2.5,15.62
18367,23/03/2021,Perus,O3,68.36
18368,23/03/2021,Pinheiros,CO,439.39
18369,23/03/2021,Pinheiros,MP10,27.83
18370,23/03/2021,Pinheiros,MP2.5,17.94
18371,23/03/2021,Pinheiros,NO2,27.87
18372,23/03/2021,Pinheiros,O3,63.39
18373,23/03/2021,Santana,O3,76.46
18374,23/03/2021,Santo Amaro,CO,352.6
18375,23/03/2021,Santo Amaro,MP10,20.71
18376,23/03/2021,Santo Amaro,O3,50.61
18377,24/03/2021,Capão Redondo,MP10,17.17
18378,24/03/2021,Capão Redondo,O3,30.96
18379,24/03/2021,Cerqueira César,CO,461.09
18380,24/03/2021,Cerqueira César,MP10,22.0
18381,24/03/2021,Cerqueira César,NO2,17.87
18382,24/03/2021,Cerqueira César,SO2,0.61
18383,24/03/2021,Congonhas,CO,784.99
18384,24/03/2021,Congonhas,MP10,24.54
18385,24/03/2021,Congonhas,MP2.5,16.42
18386,24/03/2021,Congonhas,NO2,65.96
18387,24/03/2021,Congonhas,SO2,1.71
18388,24/03/2021,Ibirapuera,CO,259.93
18389,24/03/2021,Ibirapuera,MP2.5,14.17
18390,24/03/2021,Ibirapuera,NO2,17.12
18391,24/03/2021,Ibirapuera,O3,63.88
18392,24/03/2021,Interlagos,MP10,21.17
18393,24/03/2021,Interlagos,NO2,15.48
18394,24/03/2021,Interlagos,O3,56.48
18395,24/03/2021,Interlagos,SO2,1.0
18396,24/03/2021,Itaim Paulista,MP10,22.42
18397,24/03/2021,Itaim Paulista,MP2.5,12.0
18398,24/03/2021,Itaim Paulista,NO2,11.73
18399,24/03/2021,Itaim Paulista,O3,51.09
18400,24/03/2021,Mooca,MP2.5,15.17
18401,24/03/2021,Mooca,O3,64.62
18402,24/03/2021,Nossa Senhora do Ó,MP10,26.87
18403,24/03/2021,Nossa Senhora do Ó,O3,54.17
18404,24/03/2021,Parque Dom Pedro II,CO,124.77
18405,24/03/2021,Parque Dom Pedro II,NO2,25.87
18406,24/03/2021,Parque Dom Pedro II,O3,60.04
18407,24/03/2021,Perus,MP10,29.83
18408,24/03/2021,Perus,MP2.5,14.71
18409,24/03/2021,Perus,O3,76.42
18410,24/03/2021,Pinheiros,CO,320.05
18411,24/03/2021,Pinheiros,MP10,23.75
18412,24/03/2021,Pinheiros,MP2.5,15.04
18413,24/03/2021,Pinheiros,NO2,22.39
18414,24/03/2021,Pinheiros,O3,50.17
18415,24/03/2021,Santana,MP2.5,15.09
18416,24/03/2021,Santana,O3,63.54
18417,24/03/2021,Santo Amaro,CO,379.72
18418,24/03/2021,Santo Amaro,MP10,22.21
18419,24/03/2021,Santo Amaro,O3,24.35
18420,25/03/2021,Capão Redondo,MP10,12.42
18421,25/03/2021,Capão Redondo,O3,30.65
18422,25/03/2021,Cerqueira César,CO,423.12
18423,25/03/2021,Cerqueira César,FMC,7.0
18424,25/03/2021,Cerqueira César,MP10,18.17
18425,25/03/2021,Cerqueira César,MP2.5,9.0
18426,25/03/2021,Cerqueira César,NO2,18.39
18427,25/03/2021,Cerqueira César,SO2,1.26
18428,25/03/2021,Congonhas,CO,857.77
18429,25/03/2021,Congonhas,MP10,23.21
18430,25/03/2021,Congonhas,MP2.5,15.08
18431,25/03/2021,Congonhas,NO2,72.33
18432,25/03/2021,Congonhas,SO2,3.25
18433,25/03/2021,Ibirapuera,CO,223.54
18434,25/03/2021,Ibirapuera,FMC,5.0
18435,25/03/2021,Ibirapuera,MP2.5,10.92
18436,25/03/2021,Ibirapuera,NO2,16.75
18437,25/03/2021,Ibirapuera,O3,73.79
18438,25/03/2021,Interlagos,MP10,28.46
18439,25/03/2021,Interlagos,NO2,13.13
18440,25/03/2021,Interlagos,O3,54.43
18441,25/03/2021,Interlagos,SO2,1.09
18442,25/03/2021,Itaim Paulista,MP10,20.75
18443,25/03/2021,Itaim Paulista,MP2.5,10.22
18444,25/03/2021,Itaim Paulista,NO2,9.25
18445,25/03/2021,Itaim Paulista,O3,45.5
18446,25/03/2021,Mooca,MP2.5,11.83
18447,25/03/2021,Mooca,O3,64.88
18448,25/03/2021,Nossa Senhora do Ó,MP10,25.17
18449,25/03/2021,Nossa Senhora do Ó,O3,51.83
18450,25/03/2021,Parque Dom Pedro II,CO,211.56
18451,25/03/2021,Parque Dom Pedro II,NO2,24.13
18452,25/03/2021,Parque Dom Pedro II,O3,62.87
18453,25/03/2021,Perus,MP10,32.92
18454,25/03/2021,Perus,MP2.5,18.58
18455,25/03/2021,Perus,O3,78.31
18456,25/03/2021,Pinheiros,CO,320.05
18457,25/03/2021,Pinheiros,FMC,4.0
18458,25/03/2021,Pinheiros,MP10,23.9
18459,25/03/2021,Pinheiros,MP2.5,8.18
18460,25/03/2021,Pinheiros,NO2,23.17
18461,25/03/2021,Pinheiros,O3,60.35
18462,25/03/2021,Santana,MP2.5,14.46
18463,25/03/2021,Santana,O3,56.46
18464,25/03/2021,Santo Amaro,CO,385.15
18465,25/03/2021,Santo Amaro,MP10,15.08
18466,25/03/2021,Santo Amaro,MP2.5,5.0
18467,25/03/2021,Santo Amaro,O3,26.7
18468,26/03/2021,Capão Redondo,MP10,25.33
18469,26/03/2021,Capão Redondo,O3,36.78
18470,26/03/2021,Cerqueira César,CO,623.83
18471,26/03/2021,Cerqueira César,MP10,29.08
18472,26/03/2021,Cerqueira César,NO2,33.09
18473,26/03/2021,Cerqueira César,SO2,0.83
18474,26/03/2021,Congonhas,CO,847.37
18475,26/03/2021,Congonhas,MP10,30.96
18476,26/03/2021,Congonhas,MP2.5,22.79
18477,26/03/2021,Congonhas,NO2,68.25
18478,26/03/2021,Congonhas,SO2,2.0
18479,26/03/2021,Ibirapuera,CO,322.31
18480,26/03/2021,Ibirapuera,MP2.5,18.04
18481,26/03/2021,Ibirapuera,NO2,23.12
